pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,8/31/2021,97,1.99,6.62,"Snell, Blake",656976,Pavin Smith,605483,Blake Snell,field_out,hit_into_play,,,,,3,Pavin Smith flies out to left fielder Jurickson Profar.,R,L,L,ARI,SD,X,7,fly_ball,2,2,2021,0.62,1.62,0.3,3.58,,,,2,7,Bot,87.95,107.04,,,543592,,,-6.013087946,-141.01718,-6.316876054,9.729190168,34.06189462,-9.372756233,3.47,1.59,250,74.8,38,97.7,2391,6.9,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.6,0.227,0.226,0,1,0,0,3,55,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,158,-0.01,-0.09
FF,8/31/2021,97,2.07,6.6,"Snell, Blake",656976,Pavin Smith,605483,Blake Snell,,foul,,,,,14,Pavin Smith flies out to left fielder Jurickson Profar.,R,L,L,ARI,SD,S,,,2,2,2021,0.74,1.55,0.94,1.96,,,,2,7,Bot,,,,,543592,,,-4.732533789,-140.719739,-10.4044445,10.90897431,35.31169109,-9.298752594,3.47,1.59,,,,97.2,2481,6.8,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.71,,,,,,,,55,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,151,0,0
FF,8/31/2021,96.1,1.91,6.61,"Snell, Blake",656976,Pavin Smith,605483,Blake Snell,,called_strike,,,,,4,Pavin Smith flies out to left fielder Jurickson Profar.,R,L,L,ARI,SD,S,,,2,1,2021,0.35,1.63,-0.41,2.2,,,,2,7,Bot,,,,,543592,,,-6.993791682,-139.4170014,-9.759040179,6.286985119,35.65447564,-8.789985388,3.47,1.59,,,,96.2,2456,6.8,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.68,,,,,,,,55,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,155,0,-0.029
FF,8/31/2021,95.2,2.02,6.57,"Snell, Blake",656976,Pavin Smith,605483,Blake Snell,,ball,,,,,13,Pavin Smith flies out to left fielder Jurickson Profar.,R,L,L,ARI,SD,B,,,1,1,2021,0.76,1.62,-0.21,0.83,,,,2,7,Bot,,,,,543592,,,-7.600086086,-137.808063,-13.04029611,11.49756558,33.13170852,-8.6336054,3.47,1.59,,,,95.5,2425,6.9,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.56,,,,,,,,55,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,153,0,0.019
SL,8/31/2021,87.7,2,6.63,"Snell, Blake",656976,Pavin Smith,605483,Blake Snell,,ball,,,,,13,Pavin Smith flies out to left fielder Jurickson Profar.,R,L,L,ARI,SD,B,,,0,1,2021,-0.37,-0.02,-1.46,1.05,,,,2,7,Bot,,,,,543592,,,-7.653944559,-127.3117259,-7.321467731,-2.291171898,27.98528913,-30.97042762,3.47,1.59,,,,88.1,2519,6.8,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.67,,,,,,,,55,2,Slider,0,3,0,3,3,0,0,3,Infield shift,Strategic,245,0,0.014
SL,8/31/2021,86.6,2.07,6.62,"Snell, Blake",656976,Pavin Smith,605483,Blake Snell,,swinging_strike,,,,,13,Pavin Smith flies out to left fielder Jurickson Profar.,R,L,L,ARI,SD,S,,,0,0,2021,-0.37,0.06,-0.66,0.97,,,,2,7,Bot,,,,,543592,,,-5.806725635,-125.7631464,-7.390692971,-2.631855243,27.18527272,-30.09282057,3.47,1.59,,,,86.9,2468,6.7,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.79,,,,,,,,55,1,Slider,0,3,0,3,3,0,0,3,Infield shift,Standard,217,0,-0.019
FF,8/31/2021,96.4,2.03,6.68,"Snell, Blake",572233,Christian Walker,605483,Blake Snell,strikeout,swinging_strike,,,,,12,Christian Walker strikes out swinging.,R,R,L,ARI,SD,S,2,,2,2,2021,0.51,1.64,1.18,3.02,,,,1,7,Bot,,,,,543592,,,-3.43537365,-140.069953,-7.841663856,7.512878869,36.16830261,-9.052925094,3.37,1.53,,,,96.4,2381,6.7,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.78,,,0,1,0,0,,54,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,154,-0.016,-0.138
SL,8/31/2021,86.6,2.13,6.62,"Snell, Blake",572233,Christian Walker,605483,Blake Snell,,foul,,,,,7,Christian Walker strikes out swinging.,R,R,L,ARI,SD,S,,,2,1,2021,-0.38,-0.01,-0.62,1.83,,,,1,7,Bot,,,,,543592,,,-5.8567803,-126.0221954,-5.275392772,-2.918932663,24.94638055,-31.37424735,3.37,1.53,12,14.3,63,87.6,2386,6.8,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.66,,,,,,,,54,4,Slider,0,3,0,3,3,0,0,3,Standard,Standard,246,0,-0.053
SL,8/31/2021,84.2,2.27,6.6,"Snell, Blake",572233,Christian Walker,605483,Blake Snell,,ball,,,,,13,Christian Walker strikes out swinging.,R,R,L,ARI,SD,B,,,1,1,2021,-0.43,-0.08,-1.39,0.47,,,,1,7,Bot,,,,,543592,,,-7.667109523,-122.3732459,-7.743117574,-2.893048008,23.12805224,-31.6631562,3.37,1.53,,,,84.8,2536,6.6,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.88,,,,,,,,54,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,299,0,0.038
SL,8/31/2021,87,2.18,6.58,"Snell, Blake",572233,Christian Walker,605483,Blake Snell,,swinging_strike,,,,,13,Christian Walker strikes out swinging.,R,R,L,ARI,SD,S,,,1,0,2021,-0.43,0.22,-0.34,1.4,,,,1,7,Bot,,,,,543592,,,-5.204181134,-126.5608794,-6.744593171,-3.534876731,26.38707494,-28.57102808,3.37,1.53,,,,87.6,2436,6.7,632672,605483,543592,543333,624428,592518,630105,595777,663757,665487,53.8,,,,,,,,54,2,Slider,0,3,0,3,3,0,0,3,Standard,Standard,225,0,-0.032
