pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SI,9/3/2021,91.9,2.94,5.66,"Manaea, Sean",545341,Randal Grichuk,640455,Sean Manaea,field_out,hit_into_play,,,,,2,Randal Grichuk pops out to second baseman Josh Harrison.,R,R,L,TOR,OAK,X,4,popup,0,1,2021,1,1.39,0.03,3.19,,,,2,7,Bot,131.56,112.34,,,543228,,,-9.719513271,-133.359352,-3.40078362,14.14405834,31.26762867,-15.11339098,3.47,1.59,187,95.1,62,93,2012,7.3,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.18,0.007,0.007,0,1,0,0,3,61,2,Sinker,2,8,2,8,8,2,2,8,Infield shift,Standard,138,-0.001,-0.086
SI,9/3/2021,91.8,3.09,5.7,"Manaea, Sean",545341,Randal Grichuk,640455,Sean Manaea,,foul,,,,,5,Randal Grichuk pops out to second baseman Josh Harrison.,R,R,L,TOR,OAK,S,,,0,0,2021,1.28,1.37,0.18,2.38,,,,2,7,Bot,,,,,543228,,,-10.30294868,-133.1529821,-5.551686594,17.43688824,29.43995397,-14.83055151,3.47,1.59,216,79.2,56,92.9,2180,7.2,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.29,,,,,,,,61,1,Sinker,2,8,2,8,8,2,2,8,Infield shift,Standard,140,0,-0.019
SI,9/3/2021,91.7,3,5.72,"Manaea, Sean",666971,Lourdes Gurriel,640455,Sean Manaea,field_out,hit_into_play,,,,,7,"Lourdes Gurriel grounds out sharply, shortstop Elvis Andrus to first baseman Matt Olson.",R,R,L,TOR,OAK,X,6,ground_ball,0,0,2021,1.09,1.42,-0.37,2.07,,,,1,7,Bot,101.88,144.22,,,543228,,,-10.99674547,-133.0032735,-6.460241987,15.32945739,28.46811368,-14.1005939,3.55,1.63,55,105.5,1,92.7,2033,7,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.47,0.423,0.381,0,1,0,0,4,60,1,Sinker,2,8,2,8,8,2,2,8,Standard,Standard,143,-0.004,-0.161
CU,9/3/2021,84.2,3.05,5.75,"Manaea, Sean",672386,Alejandro Kirk,640455,Sean Manaea,field_out,hit_into_play,,,,,5,Alejandro Kirk flies out to left fielder Tony Kemp.,R,R,L,TOR,OAK,X,7,fly_ball,1,1,2021,-0.36,0.52,-0.12,2.33,,,,0,7,Bot,104.45,98.15,,,543228,,,-6.703926213,-122.4451298,-2.585140988,-2.271205684,24.80654498,-26.62519774,3.26,1.48,258,93.3,52,84.9,2018,6.8,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.67,0.017,0.025,0,1,0,0,3,59,3,Curveball,2,8,2,8,8,2,2,8,Infield shift,Standard,179,-0.005,-0.229
SI,9/3/2021,91.6,3.01,5.74,"Manaea, Sean",672386,Alejandro Kirk,640455,Sean Manaea,,ball,,,,,12,Alejandro Kirk flies out to left fielder Tony Kemp.,R,R,L,TOR,OAK,B,,,0,1,2021,1.09,1.45,0.1,4.51,,,,0,7,Bot,,,,,543228,,,-9.834817558,-133.0864662,-0.338682574,15.08918726,30.29156923,-15.1278289,3.17,1.51,,,,92.6,2094,7.1,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.37,,,,,,,,59,2,Sinker,2,8,2,8,8,2,2,8,Infield shift,Standard,142,0,0.028
CH,9/3/2021,83.9,2.97,6.03,"Manaea, Sean",672386,Alejandro Kirk,640455,Sean Manaea,,called_strike,,,,,1,Alejandro Kirk flies out to left fielder Tony Kemp.,R,R,L,TOR,OAK,S,,,0,0,2021,0.88,0.65,-0.82,2.59,,,,0,7,Bot,,,,,543228,,,-10.65254716,-121.7894674,-2.8402387,10.75411388,22.96275215,-25.34982821,3.01,1.43,,,,85.2,1510,7.2,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.33,,,,,,,,59,1,Changeup,2,8,2,8,8,2,2,8,Infield shift,Standard,135,0,-0.038
SI,9/3/2021,92.5,2.91,5.62,"Manaea, Sean",606192,Teoscar Hernandez,640455,Sean Manaea,field_out,hit_into_play,,,,,5,"Teoscar Hernandez grounds out, third baseman Matt Chapman to first baseman Matt Olson.",R,R,L,TOR,OAK,X,5,ground_ball,3,2,2021,1.07,1.24,-0.02,2.52,,,,2,6,Bot,92.34,167.14,,,543228,,,-9.950610424,-134.1936652,-4.78625235,15.1681114,30.59201042,-16.38039965,3.47,1.59,7,69.2,-19,93.6,1872,7.2,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.28,0.037,0.033,0,1,0,0,2,52,6,Sinker,2,6,2,6,6,2,2,6,Infield shift,Strategic,139,-0.006,-0.132
SI,9/3/2021,91,3.01,5.69,"Manaea, Sean",606192,Teoscar Hernandez,640455,Sean Manaea,,foul,,,,,2,"Teoscar Hernandez grounds out, third baseman Matt Chapman to first baseman Matt Olson.",R,R,L,TOR,OAK,S,,,3,1,2021,1.27,1.11,0.21,2.95,,,,2,6,Bot,,,,,543228,,,-9.958379779,-131.9703773,-3.239464601,17.18806427,34.25580952,-18.78297702,3.47,1.59,,,,91.8,1878,7.5,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.02,,,,,,,,52,5,Sinker,2,6,2,6,6,2,2,6,Infield shift,Strategic,150,0,-0.029
SI,9/3/2021,92,3,5.72,"Manaea, Sean",606192,Teoscar Hernandez,640455,Sean Manaea,,called_strike,,,,,6,"Teoscar Hernandez grounds out, third baseman Matt Chapman to first baseman Matt Olson.",R,R,L,TOR,OAK,S,,,3,0,2021,1.22,1.28,0.56,2.26,,,,2,6,Bot,,,,,543228,,,-8.971451297,-133.5343673,-5.6783205,16.65632607,33.22051502,-15.77086988,3.47,1.64,,,,92.7,1992,7.2,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.32,,,,,,,,52,4,Sinker,2,6,2,6,6,2,2,6,Infield shift,Strategic,146,0,-0.021
SI,9/3/2021,92.3,2.89,5.69,"Manaea, Sean",606192,Teoscar Hernandez,640455,Sean Manaea,,ball,,,,,14,"Teoscar Hernandez grounds out, third baseman Matt Chapman to first baseman Matt Olson.",R,R,L,TOR,OAK,B,,,2,0,2021,1.24,1.27,0.08,0.6,,,,2,6,Bot,,,,,543228,,,-10.03665848,-133.6286617,-9.953821329,17.16392937,31.31208261,-14.834736,3.47,1.63,,,,93.3,2036,7.4,632629,640455,543228,621566,543281,656305,462101,643393,621450,592192,53.14,,,,,,,,52,3,Sinker,2,6,2,6,6,2,2,6,Infield shift,Strategic,140,0,0.039
