pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CU,9/11/2021,82.8,-0.65,6.16,"Burnes, Corbin",680911,Owen Miller,669203,Corbin Burnes,field_out,hit_into_play,,,,,8,Owen Miller lines out to center fielder Lorenzo Cain.,R,R,R,CLE,MIL,X,8,line_drive,1,1,2021,0.93,-1.04,0.26,1.68,,,,2,8,Bot,157.05,81.54,,,553882,,,0.259262362,-120.5331462,-1.683225606,8.971740178,25.04252134,-42.10620973,3.37,1.53,302,96.7,17,82.6,2979,6.3,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.23,0.517,0.539,0,1,0,0,4,59,3,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,35,-0.008,-0.1
FC,9/11/2021,95,-0.88,5.92,"Burnes, Corbin",680911,Owen Miller,669203,Corbin Burnes,,ball,,,,,12,Owen Miller lines out to center fielder Lorenzo Cain.,R,R,R,CLE,MIL,B,,,0,1,2021,0.35,1.09,1.36,2.58,,,,2,8,Bot,,,,,553882,,,5.098383675,-138.3634617,-5.599492914,3.525465053,27.90854083,-17.1006892,3.3,1.45,,,,95.7,2743,6.4,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.08,,,,,,,,59,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,183,0,0.014
FC,9/11/2021,95.3,-0.92,5.88,"Burnes, Corbin",680911,Owen Miller,669203,Corbin Burnes,,called_strike,,,,,9,Owen Miller lines out to center fielder Lorenzo Cain.,R,R,R,CLE,MIL,S,,,0,0,2021,0.29,0.68,0.56,1.88,,,,2,8,Bot,,,,,553882,,,3.247767399,-138.7373162,-6.469549667,3.082675537,27.93575473,-22.14364058,3.31,1.56,,,,96,2724,6.4,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.06,,,,,,,,59,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,184,0,-0.018
SL,9/11/2021,88.5,-0.87,5.9,"Burnes, Corbin",623912,Harold Ramirez,669203,Corbin Burnes,field_out,hit_into_play,,,,,9,"Harold Ramirez grounds out sharply, shortstop Luis Urias to first baseman Jace Peterson.",R,R,R,CLE,MIL,X,6,ground_ball,1,2,2021,0.97,-0.23,0.65,1.62,,,,1,8,Bot,113.84,138.45,,,553882,,,1.702824887,-129.0260072,-3.972189937,10.5618137,23.80223387,-34.25883781,3.3,1.5,6,105.7,-14,89.3,2892,6.4,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.06,0.24,0.228,0,1,0,0,2,58,5,Slider,0,3,0,3,3,0,0,3,Standard,Standard,82,-0.015,-0.112
CU,9/11/2021,81.2,-0.51,6.18,"Burnes, Corbin",623912,Harold Ramirez,669203,Corbin Burnes,,foul,,,,,13,"Harold Ramirez grounds out sharply, shortstop Luis Urias to first baseman Jace Peterson.",R,R,R,CLE,MIL,S,,,1,2,2021,1.18,-0.86,-0.82,1.15,,,,1,8,Bot,,,,,553882,,,-2.976528253,-118.2449274,-2.961605006,11.64014574,24.59688063,-39.77117099,3.3,1.5,25,105,-1,81.1,2925,6.4,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.1,,,,,,,,58,4,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,44,0,0
CU,9/11/2021,81.9,-0.6,6.17,"Burnes, Corbin",623912,Harold Ramirez,669203,Corbin Burnes,,called_strike,,,,,9,"Harold Ramirez grounds out sharply, shortstop Luis Urias to first baseman Jace Peterson.",R,R,R,CLE,MIL,S,,,1,1,2021,1.03,-0.74,0.68,1.71,,,,1,8,Bot,,,,,553882,,,0.905088542,-119.3324165,-2.075600555,9.587293959,24.18182928,-39.01378764,3.17,1.4,,,,81.9,2870,6.4,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.13,,,,,,,,58,3,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,55,0,-0.042
FC,9/11/2021,95.8,-0.87,5.91,"Burnes, Corbin",623912,Harold Ramirez,669203,Corbin Burnes,,foul,,,,,14,"Harold Ramirez grounds out sharply, shortstop Luis Urias to first baseman Jace Peterson.",R,R,R,CLE,MIL,S,,,1,0,2021,0.39,0.93,0.98,2.14,,,,1,8,Bot,,,,,553882,,,4.013950783,-139.4687485,-6.535108118,4.341610367,27.19269479,-18.82743841,3.3,1.5,187,75.7,18,96.6,2740,6.4,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.08,,,,,,,,58,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,188,0,-0.032
SL,9/11/2021,90.5,-0.91,5.83,"Burnes, Corbin",623912,Harold Ramirez,669203,Corbin Burnes,,ball,,,,,14,"Harold Ramirez grounds out sharply, shortstop Luis Urias to first baseman Jace Peterson.",R,R,R,CLE,MIL,B,,,0,0,2021,0.6,0.23,1.81,0.63,,,,1,8,Bot,,,,,553882,,,5.523422809,-131.6690926,-7.628684659,5.986854343,24.39650094,-28.24975905,3.27,1.45,,,,91.2,2921,6.5,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.04,,,,,,,,58,1,Slider,0,3,0,3,3,0,0,3,Standard,Standard,166,0,0.025
FC,9/11/2021,95.6,-0.81,6,"Burnes, Corbin",656252,Bobby Bradley,669203,Corbin Burnes,strikeout,swinging_strike,,,,,8,Bobby Bradley strikes out swinging.,R,L,R,CLE,MIL,S,2,,1,2,2021,0.48,0.87,-0.06,1.61,,,,0,8,Bot,,,,,553882,,,0.906371447,-139.2273652,-7.974128021,6.060076483,27.89988706,-19.42063372,3.41,1.56,,,,96.2,2779,6.3,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.16,,,0,1,0,0,,57,4,Cutter,0,3,0,3,3,0,0,3,Infield shift,Standard,194,-0.025,-0.173
FC,9/11/2021,95.8,-0.87,5.94,"Burnes, Corbin",656252,Bobby Bradley,669203,Corbin Burnes,,called_strike,,,,,7,Bobby Bradley strikes out swinging.,R,L,R,CLE,MIL,S,,,1,1,2021,0.1,1.4,-0.61,1.56,,,,0,8,Bot,,,,,553882,,,0.463973831,-139.468618,-9.235170172,1.284929721,26.10489226,-12.105253,3.32,1.65,,,,96.7,2608,6.4,632533,669203,553882,607054,543939,500871,649966,592885,456715,598265,54.08,,,,,,,,57,3,Cutter,0,3,0,3,3,0,0,3,Infield shift,Standard,201,0,-0.056
