pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FS,8/7/2021,91,-1.61,5.89,"Darvish, Yu",662139,Daulton Varsho,506433,Yu Darvish,force_out,hit_into_play,,,,,4,"Daulton Varsho grounds into a force out, fielded by shortstop Jake Cronenworth.   David Peralta out at 2nd.",R,L,R,SD,ARI,X,6,ground_ball,1,2,2021,-0.5,0.48,-0.8,2.65,,,444482,2,7,Top,126.04,147.58,,,605170,,,3.090369957,-132.560633,-3.274748144,-6.511549562,28.53914033,-26.05375623,3.3,1.5,9,90.3,-15,91,1690,6.3,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.23,0.103,0.096,0,1,0,0,2,49,4,Split-Finger,2,2,2,2,2,2,2,2,Standard,Strategic,192,0.041,-0.154
SL,8/7/2021,83.1,-1.73,5.87,"Darvish, Yu",662139,Daulton Varsho,506433,Yu Darvish,,called_strike,,,,,8,"Daulton Varsho grounds into a force out, fielded by shortstop Jake Cronenworth.   David Peralta out at 2nd.",R,L,R,SD,ARI,S,,,1,1,2021,1.46,-0.12,-0.07,2.04,,,444482,2,7,Top,,,,,605170,,,0.951875896,-121.0810192,-2.050366055,14.12401613,24.9109695,-33.18376592,3.29,1.48,,,,82.6,2878,6,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.47,,,,,,,,49,3,Slider,2,2,2,2,2,2,2,2,Standard,Strategic,49,0,-0.059
FC,8/7/2021,86.8,-1.74,5.9,"Darvish, Yu",662139,Daulton Varsho,506433,Yu Darvish,,foul,,,,,1,"Daulton Varsho grounds into a force out, fielded by shortstop Jake Cronenworth.   David Peralta out at 2nd.",R,L,R,SD,ARI,S,,,1,0,2021,0.36,0.08,-0.42,2.99,,,444482,2,7,Top,,,,,605170,,,2.414968304,-126.5466876,-0.996415721,3.376107219,24.42632519,-31.26723111,3.3,1.5,228,71.1,35,86.8,2899,6.1,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.43,,,,,,,,49,2,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,100,0,-0.05
SL,8/7/2021,80.2,-1.88,5.82,"Darvish, Yu",662139,Daulton Varsho,506433,Yu Darvish,,ball,,,,,11,"Daulton Varsho grounds into a force out, fielded by shortstop Jake Cronenworth.   David Peralta out at 2nd.",R,L,R,SD,ARI,B,,,0,0,2021,1.44,-0.28,-1.01,3.17,,,444482,2,7,Top,,,,,605170,,,-0.770185837,-116.7950311,1.361314887,13.27300676,23.02022287,-35.19878794,3.31,1.5,,,,79.6,2827,5.9,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.57,,,,,,,,49,1,Slider,2,2,2,2,2,2,2,2,Standard,Standard,48,0,0.041
FC,8/7/2021,88.6,-1.7,5.94,"Darvish, Yu",572233,Christian Walker,506433,Yu Darvish,field_out,hit_into_play,,,,,4,Christian Walker flies out to left fielder Tommy Pham.,R,R,R,SD,ARI,X,7,fly_ball,0,1,2021,0.48,-0.03,-0.32,2.33,,,444482,1,7,Top,97.66,116.62,,,605170,,,2.351030101,-128.9698899,-2.657363125,4.87955954,27.5197644,-32.17017315,3.37,1.53,219,77.4,48,88.1,2941,6,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.48,0.087,0.087,0,1,0,0,3,48,2,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,120,0.049,-0.258
FC,8/7/2021,87.7,-1.64,5.94,"Darvish, Yu",572233,Christian Walker,506433,Yu Darvish,,called_strike,,,,,9,Christian Walker flies out to left fielder Tommy Pham.,R,R,R,SD,ARI,S,,,0,0,2021,0.39,0.01,0.8,1.57,,,444482,1,7,Top,,,,,605170,,,5.079228993,-127.6818135,-4.440186804,3.192443527,26.31541508,-31.39853135,3.51,1.58,,,,87.4,2941,6.1,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.4,,,,,,,,48,1,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,130,0,-0.045
FC,8/7/2021,86.4,-1.76,5.9,"Darvish, Yu",444482,David Peralta,506433,Yu Darvish,force_out,hit_into_play,,,,,7,"David Peralta grounds into a force out, third baseman Manny Machado to shortstop Jake Cronenworth.   Kole Calhoun out at 2nd.    David Peralta to 1st.",R,L,R,SD,ARI,X,5,ground_ball,1,0,2021,0.39,-0.01,-0.32,1.99,,,594777,0,7,Top,144.65,147.58,,,605170,,,2.625677329,-125.8748324,-3.149005763,3.68328221,23.83036959,-31.88667937,3.41,1.56,4,90.8,-26,86.5,2889,6.1,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.36,0.073,0.066,0,1,0,0,2,47,2,Cutter,2,2,2,2,2,2,2,2,Infield shift,Strategic,122,0.055,-0.548
FC,8/7/2021,91.1,-1.81,5.87,"Darvish, Yu",444482,David Peralta,506433,Yu Darvish,,ball,,,,,11,"David Peralta grounds into a force out, third baseman Manny Machado to shortstop Jake Cronenworth.   Kole Calhoun out at 2nd.    David Peralta to 1st.",R,L,R,SD,ARI,B,,,0,0,2021,-0.14,1.19,0,4.05,,,594777,0,7,Top,,,,,605170,,,4.822281231,-132.6099066,-1.248242441,-2.674352283,28.59568589,-18.05423936,3.63,1.71,,,,90.9,2662,6.2,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.34,,,,,,,,47,1,Cutter,2,2,2,2,2,2,2,2,Infield shift,Strategic,190,0,0.055
SL,8/7/2021,76.8,-1.52,5.99,"Darvish, Yu",594777,Kole Calhoun,506433,Yu Darvish,single,hit_into_play,,,,,5,Kole Calhoun singles on a sharp line drive to right fielder Wil Myers.,R,L,R,SD,ARI,X,9,line_drive,1,1,2021,1.01,-1.1,-0.09,2.72,,,,0,7,Top,201.01,96.4,,,605170,,,1.193768257,-111.6792758,2.128598629,8.127843935,22.52389093,-41.93052565,3.3,1.5,259,104,18,76,2849,6,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.46,0.503,0.586,0.9,1,1,0,5,46,3,Slider,2,2,2,2,2,2,2,2,Infield shift,Standard,40,-0.059,0.415
CU,8/7/2021,70.8,-1.41,6.03,"Darvish, Yu",594777,Kole Calhoun,506433,Yu Darvish,,ball,,,,,11,Kole Calhoun singles on a sharp line drive to right fielder Wil Myers.,R,L,R,SD,ARI,B,,,0,1,2021,0.83,-1.49,-0.31,3.62,,,,0,7,Top,,,,,605170,,,0.762700469,-102.8290071,5.53846256,5.624579871,20.37432417,-43.9767025,2.93,1.5,,,,69.9,2561,6.1,632988,506433,605170,543333,624428,592518,630105,502054,663757,571976,54.39,,,,,,,,46,2,Curveball,2,2,2,2,2,2,2,2,Infield shift,Standard,31,0,0.03
