pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,9/14/2021,81.1,-0.95,5.95,"Lyles, Jordan",670541,Yordan Alvarez,543475,Jordan Lyles,,called_strike,,,,,6,Yordan Alvarez strikes out swinging.,R,L,R,TEX,HOU,S,,,0,1,2021,1.46,-0.22,0.65,2.45,,,,0,7,Top,,,,,624431,,,0.767817081,-118.118365,-0.75438042,13.46311331,24.17313521,-34.25629662,3.28,1.68,,,,81.5,2585,6.7,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.8,,,,,,,,50,2,Slider,8,0,0,8,0,8,0,8,Infield shift,Standard,42,0,-0.052
CH,9/14/2021,87.4,-0.96,6.16,"Lyles, Jordan",670541,Yordan Alvarez,543475,Jordan Lyles,,called_strike,,,,,4,Yordan Alvarez strikes out swinging.,R,L,R,TEX,HOU,S,,,0,0,2021,-0.98,0.73,-0.58,2.32,,,,0,7,Top,,,,,624431,,,2.962029895,-127.192202,-4.649884044,-11.25640438,25.51257542,-23.48791501,3.41,1.68,,,,87.9,1412,6.5,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.97,,,,,,,,50,1,Changeup,8,0,0,8,0,8,0,8,Infield shift,Standard,230,0,-0.038
SL,9/14/2021,86.4,-0.41,5.99,"Lyles, Jordan",621043,Carlos Correa,543475,Jordan Lyles,strikeout,swinging_strike_blocked,,,,,14,Carlos Correa strikes out swinging.,R,R,R,TEX,HOU,S,2,,1,2,2021,0.52,-0.06,1.15,0.05,,,,2,6,Top,,,,,624431,,,2.675432217,-125.6871866,-7.915045833,4.971220127,24.40508237,-31.47024835,3.55,1.63,,,,87.4,2585,6.9,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.63,,,0,1,0,0,,41,5,Slider,4,0,0,4,0,4,0,4,Infield shift,Standard,96,0.005,-0.073
SL,9/14/2021,82.6,-0.75,5.87,"Lyles, Jordan",621043,Carlos Correa,543475,Jordan Lyles,,ball,,,,,14,Carlos Correa strikes out swinging.,R,R,R,TEX,HOU,B,,,0,2,2021,1.37,-0.65,0.9,0.56,,,,2,6,Top,,,,,624431,,,1.098396846,-120.2072613,-4.309844399,12.96606893,24.84702257,-37.830555,3.23,1.63,,,,83.2,2717,6.9,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.64,,,,,,,,41,4,Slider,4,0,0,4,0,4,0,4,Infield shift,Standard,39,0,0.011
CU,9/14/2021,82.3,-0.4,6.1,"Lyles, Jordan",621043,Carlos Correa,543475,Jordan Lyles,,foul,,,,,5,Carlos Correa strikes out swinging.,R,R,R,TEX,HOU,S,,,0,2,2021,0.32,-0.92,-0.22,2.75,,,,2,6,Top,,,,,624431,,,-0.199521803,-119.9283955,0.707066848,3.131344668,23.38467606,-41.37269824,3.55,1.63,2,78.7,-48,82.9,2020,6.6,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.88,,,,,,,,41,3,Curveball,4,0,0,4,0,4,0,4,Infield shift,Standard,25,0,0
SI,9/14/2021,92,-0.7,5.86,"Lyles, Jordan",621043,Carlos Correa,543475,Jordan Lyles,,foul,,,,,7,Carlos Correa strikes out swinging.,R,R,R,TEX,HOU,S,,,0,1,2021,-1.29,0.64,-0.79,1.57,,,,2,6,Top,,,,,624431,,,2.621350488,-133.82243,-6.473840664,-16.06339869,29.84667026,-23.31263739,3.55,1.63,4,66.9,-20,93.2,2109,7.1,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.4,,,,,,,,41,2,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,212,0,-0.025
FF,9/14/2021,94.8,-0.56,5.98,"Lyles, Jordan",621043,Carlos Correa,543475,Jordan Lyles,,foul,,,,,2,Carlos Correa strikes out swinging.,R,R,R,TEX,HOU,S,,,0,0,2021,-0.6,1.43,-0.15,3.23,,,,2,6,Top,,,,,624431,,,2.438015548,-138.0138547,-4.755837886,-8.155042985,30.83102578,-13.05150645,3.55,1.63,,,,95.8,2261,6.8,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.68,,,,,,,,41,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,204,0,-0.018
CU,9/14/2021,82,-0.46,6.05,"Lyles, Jordan",608324,Alex Bregman,543475,Jordan Lyles,strikeout,called_strike,,,,,9,Alex Bregman called out on strikes.,R,R,R,TEX,HOU,S,2,,1,2,2021,0.24,-0.52,0.81,1.85,,,,1,6,Top,,,,,624431,,,2.43847728,-119.4361423,-1.953756872,1.859968546,23.22647357,-36.97044113,2.98,1.53,,,,83.1,1986,7,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.52,,,0,1,0,0,,40,4,Curveball,4,0,0,4,0,4,0,4,Standard,Standard,27,0.01,-0.113
FF,9/14/2021,93.9,-0.63,6.04,"Lyles, Jordan",608324,Alex Bregman,543475,Jordan Lyles,,ball,,,,,12,Alex Bregman called out on strikes.,R,R,R,TEX,HOU,B,,,0,2,2021,-0.75,1.33,0.45,4.51,,,,1,6,Top,,,,,624431,,,4.480792337,-136.7587771,-1.189034341,-10.37003527,30.25454313,-15.44444895,3.09,1.53,,,,94.6,2190,6.7,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.83,,,,,,,,40,3,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,217,0,0.012
CH,9/14/2021,88,-0.6,6.05,"Lyles, Jordan",608324,Alex Bregman,543475,Jordan Lyles,,foul,,,,,8,Alex Bregman called out on strikes.,R,R,R,TEX,HOU,S,,,0,1,2021,-1.19,0.78,-0.21,1.89,,,,1,6,Top,,,,,624431,,,3.451629167,-128.0805405,-5.673609384,-13.88649803,24.57056775,-22.68340951,3.37,1.53,4,89,-26,89.1,1551,6.8,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.69,,,,,,,,40,2,Changeup,4,0,0,4,0,4,0,4,Standard,Standard,234,0,-0.034
