Season,Name,WAR,playerid
2019,Emilio Pagan,1.5,14771
2008,Edwin Jackson,1.5,1841
2019,Yonny Chirinos,1.4,16401
2015,Nathan Karns,1.4,12638
2002,Tanyon Sturtze,1.4,1230
2001,Joe Kennedy,1.4,1217
2010,Jeff Niemann,1.4,8591
2011,Wade Davis,1.4,7441
2001,Tanyon Sturtze,1.4,1230
2001,Paul Wilson,1.4,1234
1999,Dave Eiland,1.4,1003714
1998,Jim Mecir,1.3,930
2013,Jeremy Hellickson,1.3,4371
2000,Esteban Yan,1.3,1236
1998,Wilson Alvarez,1.3,1193
2017,Jake Faria,1.3,13699
2013,Alex Torres,1.3,7038
2010,Grant Balfour,1.2,718
2004,Dewon Brazelton,1.2,1195
2002,Paul Wilson,1.2,1234
2007,Edwin Jackson,1.2,1841
2018,Ryne Stanek,1.2,15947
2018,Yonny Chirinos,1.2,16401
2017,Alex Colome,1.2,6661
2013,Fernando Rodney,1.2,494
2014,Drew Smyly,1.2,11760
2020,Tyler Glasnow,1.2,14374
2001,Esteban Yan,1.2,1236
2002,Ryan Rupe,1.1,1223
2017,Tommy Hunter,1.1,1157
2010,Wade Davis,1.1,7441
2009,David Price,1.1,3184
2015,Jake McGee,1.1,7550
2013,Chris Archer,1.1,6345
2018,Diego Castillo,1.1,17496
2006,Mark Hendrickson,1.1,1574
2000,Tanyon Sturtze,1.1,1230
2001,Bryan Rekar,1.1,625
1999,Rolando Arrojo,1.1,174
2016,Alex Colome,1.1,6661
2019,Ryne Stanek,1.1,15947
2009,Wade Davis,1.0,7441
2019,Nick Anderson,1.0,18337
2000,Cory Lidle,1.0,926
2019,Diego Castillo,1.0,17496
2015,Drew Smyly,1.0,11760
2000,Roberto Hernandez,1.0,605
2011,Kyle Farnsworth,1.0,278
2020,Ryan Yarbrough,1.0,16502
2004,Rob Bell,1.0,1492
2011,Joel Peralta,1.0,2332
2012,Wade Davis,1.0,7441
2016,Matt Moore,1.0,1890
2020,Nick Anderson,1.0,18337
2012,Joel Peralta,1.0,2332
2011,Alex Cobb,0.9,6562
2009,Scott Kazmir,0.9,4897
2020,Charlie Morton,0.9,4676
2019,Chaz Roe,0.9,9866
2004,Trever Miller,0.9,1672
2003,Victor Zambrano,0.9,1237
2016,Xavier Cedeno,0.9,36
2018,Adam Kolarek,0.9,10843
2018,Ryan Yarbrough,0.9,16502
2000,Jim Mecir,0.8,930
2012,Jeff Niemann,0.8,8591
2012,Jeremy Hellickson,0.8,4371
2014,Brad Boxberger,0.8,10133
2001,Albie Lopez,0.8,102
2019,Brendan McKay,0.8,20186
2003,Jorge Sosa,0.8,1228
1998,Albie Lopez,0.8,102
2017,Steve Cishek,0.7,6483
2006,Tyler Walker,0.7,901
2006,J.P. Howell,0.7,8245
2020,Jalen Beeks,0.7,17192
2009,J.P. Howell,0.7,8245
2004,Travis Harper,0.7,1211
2017,Jose Alvarado,0.7,17780
2018,Nathan Eovaldi,0.7,9132
2009,Grant Balfour,0.7,718
2015,Xavier Cedeno,0.7,36
2001,Victor Zambrano,0.7,1237
2003,Travis Harper,0.7,1211
2017,Chase Whitley,0.6,10982
2019,Andrew Kittredge,0.6,12828
2008,Trever Miller,0.6,1672
2017,Sergio Romo,0.6,9817
2003,Joe Kennedy,0.6,1217
1998,Bryan Rekar,0.6,625
2019,Colin Poche,0.6,19403
2006,Ruddy Lugo,0.6,2710
2006,Tim Corcoran,0.6,2351
2005,Doug Waechter,0.6,1814
2018,Matt Andriese,0.6,12022
2020,Blake Snell,0.6,13543
2018,Alex Colome,0.6,6661
2020,Pete Fairbanks,0.6,17998
2017,Erasmo Ramirez,0.6,10314
2017,Austin Pruitt,0.6,15290
2003,Doug Waechter,0.6,1814
2004,Jesus Colome,0.6,1198
2018,Tyler Glasnow,0.5,14374
2004,Scott Kazmir,0.5,4897
2010,Jeremy Hellickson,0.5,4371
2005,Chad Orvella,0.5,5952
2001,Travis Phelps,0.5,1221
2004,Danys Baez,0.5,367
2019,Oliver Drake,0.5,8823
2013,Jamey Wright,0.5,715
1998,Julio Santana,0.5,496
2018,Sergio Romo,0.5,9817
2020,Aaron Slegers,0.5,15231
2000,Rick White,0.5,456
2017,Matt Andriese,0.5,12022
2004,Victor Zambrano,0.5,1237
2013,Jake McGee,0.5,7550
2004,John Halama,0.5,1080
2014,Joel Peralta,0.5,2332
2013,Joel Peralta,0.5,2332
2018,Hunter Wood,0.5,15091
2019,Trevor Richards,0.4,19309
2006,Brian Stokes,0.4,8653
2006,Casey Fossum,0.4,188
2012,Chris Archer,0.4,6345
2006,Shawn Camp,0.4,1855
2010,Randy Choate,0.4,813
1998,Scott Aldred,0.4,1000115
2018,Wilmer Font,0.4,5257
2015,Enny Romero,0.4,4001
2014,Jeff Beliveau,0.4,8504
2006,Doug Waechter,0.4,1814
2020,John Curtiss,0.4,16128
2015,Matt Andriese,0.4,12022
2007,J.P. Howell,0.4,8245
2011,Matt Moore,0.4,1890
1999,Bryan Rekar,0.4,625
2005,Danys Baez,0.4,367
2003,Mark Malaska,0.4,1769
2016,Dylan Floro,0.4,13394
1998,Roberto Hernandez,0.4,605
2019,Jalen Beeks,0.3,17192
2020,Josh Fleming,0.3,20418
2020,Chaz Roe,0.3,9866
2004,Chad Gaudin,0.3,1783
2011,Brandon Gomes,0.3,2267
2017,Brad Boxberger,0.3,10133
2007,Jason Hammel,0.3,4538
2001,Nick Bierbrodt,0.3,1194
1999,Norm Charlton,0.3,1002160
1999,Scott Aldred,0.3,1000115
1999,Jim Mecir,0.3,930
2006,Jason Hammel,0.3,4538
2015,Matt Moore,0.3,1890
2008,Dan Wheeler,0.3,120
2019,Pete Fairbanks,0.3,17998
1998,Rick White,0.3,456
2000,Ryan Rupe,0.3,1223
2001,Ryan Rupe,0.3,1223
2004,Bobby Seay,0.3,1225
2013,Jake Odorizzi,0.3,6397
2018,Anthony Banda,0.3,14706
2014,Alex Colome,0.2,6661
1998,Jason Johnson,0.2,147
2011,Juan Cruz,0.2,273
1999,Dan Wheeler,0.2,120
2005,Joe Borowski,0.2,267
1998,Esteban Yan,0.2,1236
2012,Burke Badenhop,0.2,9736
2018,Chaz Roe,0.2,9866
2008,David Price,0.2,3184
2019,Austin Pruitt,0.2,15290
2000,Dan Wheeler,0.2,120
2007,Grant Balfour,0.2,718
2012,Kyle Farnsworth,0.2,278
2002,Lance Carter,0.2,1592
2020,Aaron Loup,0.2,10343
2003,Chad Gaudin,0.2,1783
2007,Dan Wheeler,0.2,120
2019,Hunter Wood,0.2,15091
1999,Albie Lopez,0.2,102
2000,Dave Eiland,0.2,1003714
2003,Mike Venafro,0.2,943
2002,Travis Harper,0.2,1211
2009,Lance Cormier,0.2,4346
2015,Steve Geltz,0.2,8402
2003,Lance Carter,0.2,1592
2012,Cesar Ramos,0.2,3357
2019,Wilmer Font,0.2,5257
2020,Andrew Kittredge,0.2,12828
2016,Chase Whitley,0.2,10982
2008,Al Reyes,0.2,1005
2014,Jeremy Hellickson,0.2,4371
2009,Randy Choate,0.2,813
2004,Jorge Sosa,0.2,1228
2016,Tyler Sturdevant,0.2,6780
2018,Austin Pruitt,0.2,15290
1998,Rick Gorecki,0.2,1004878
2017,Danny Farquhar,0.2,8501
2019,Jose Alvarado,0.1,17780
2019,Cole Sulser,0.1,15256
2017,Jumbo Diaz,0.1,3397
2013,Brandon Gomes,0.1,2267
1999,Cory Lidle,0.1,926
1999,Alan Newman,0.1,1009540
2020,Ryan Thompson,0.1,16647
2000,Doug Creek,0.1,1202
2017,Chaz Roe,0.1,9866
2020,Trevor Richards,0.1,19309
2020,Ryan Sherriff,0.1,12249
2006,Edwin Jackson,0.1,1841
2010,Chad Qualls,0.1,2170
2013,Cesar Ramos,0.1,3357
2003,Rob Bell,0.1,1492
2010,Dan Wheeler,0.1,120
2020,Yonny Chirinos,0.1,16401
2004,Dicky Gonzalez,0.1,777
2006,Juan Salas,0.1,2533
2019,Hoby Milner,0.1,13346
2016,Ryan Garton,0.1,14016
