pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FC,8/26/2021,89.6,-3.35,5.37,"Scherzer, Max",605170,Victor Caratini,453286,Max Scherzer,strikeout,swinging_strike,,,,,14,Victor Caratini strikes out swinging.,R,L,R,SD,LAD,S,2,,1,2,2021,0.32,0.55,1.51,1.41,,,,1,8,Bot,,,,,605131,,,11.27797645,-129.9722029,-4.925026967,1.326160629,26.49773684,-25.11277253,3.41,1.56,,,,89.4,2311,6.3,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.23,,,0,1,0,0,,57,5,Cutter,0,4,0,4,4,0,0,4,Infield shift,Standard,222,-0.008,-0.111
CH,8/26/2021,83,-3.42,5.17,"Scherzer, Max",605170,Victor Caratini,453286,Max Scherzer,,ball,,,,,13,Victor Caratini strikes out swinging.,R,L,R,SD,LAD,B,,,0,2,2021,-1.17,-0.25,-2.68,1.58,,,,1,8,Bot,,,,,605131,,,4.006911018,-120.8019081,-1.271503814,-12.25163589,23.85876923,-34.54492788,3.41,1.66,,,,83.2,1231,6.4,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.08,,,,,,,,57,4,Changeup,0,4,0,4,4,0,0,4,Infield shift,Standard,257,0,0.011
CU,8/26/2021,77.7,-3.35,5.41,"Scherzer, Max",605170,Victor Caratini,453286,Max Scherzer,,foul,,,,,13,Victor Caratini strikes out swinging.,R,L,R,SD,LAD,S,,,0,2,2021,1.12,-0.51,-0.57,1.32,,,,1,8,Bot,,,,,605131,,,3.912623118,-113.1621118,-0.958462438,8.935815671,19.73908373,-36.58683523,3.41,1.56,,,,77.9,2550,6.3,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.24,,,,,,,,57,3,Curveball,0,4,0,4,4,0,0,4,Infield shift,Standard,58,0,0
FF,8/26/2021,95.1,-3.31,5.5,"Scherzer, Max",605170,Victor Caratini,453286,Max Scherzer,,foul,,,,,2,Victor Caratini strikes out swinging.,R,L,R,SD,LAD,S,,,0,1,2021,-0.95,1.2,-0.04,3.03,,,,1,8,Bot,,,,,605131,,,10.6848556,-138.1902965,-3.527601031,-14.44569377,29.64452003,-16.21826239,3.41,1.56,216,73,47,95,2425,6.2,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.26,,,,,,,,57,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shift,Standard,224,0,-0.035
CH,8/26/2021,84,-3.3,5.35,"Scherzer, Max",605170,Victor Caratini,453286,Max Scherzer,,foul,,,,,8,Victor Caratini strikes out swinging.,R,L,R,SD,LAD,S,,,0,0,2021,-1.21,0.18,-0.19,1.89,,,,1,8,Bot,,,,,605131,,,9.593721984,-122.0346689,-2.022922901,-13.86425457,21.66335136,-30.18256989,3.41,1.56,9,87.3,-13,84.4,1319,6.4,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.05,,,,,,,,57,1,Changeup,0,4,0,4,4,0,0,4,Infield shift,Standard,245,0,-0.027
FF,8/26/2021,96.7,-3.24,5.45,"Scherzer, Max",673490,Ha-seong Kim,453286,Max Scherzer,field_out,hit_into_play,,,,,5,Ha-Seong Kim pops out to shortstop Corey Seager.,R,R,R,SD,LAD,X,6,popup,1,2,2021,-0.93,1.34,-0.14,2.64,,,,0,8,Bot,80.48,157.83,,,605131,,,10.36721482,-140.3545504,-4.946140655,-14.59082355,31.26911309,-13.54600629,3.29,1.49,154,90.8,66,96.7,2499,6.4,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.1,0.007,0.006,0,1,0,0,3,56,7,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shift,Standard,224,-0.014,-0.174
SL,8/26/2021,86.5,-3.44,5.2,"Scherzer, Max",673490,Ha-seong Kim,453286,Max Scherzer,,foul,,,,,14,Ha-Seong Kim pops out to shortstop Corey Seager.,R,R,R,SD,LAD,S,,,1,2,2021,0.3,0.35,0.79,1.23,,,,0,8,Bot,,,,,605131,,,9.47655057,-125.6808292,-3.977384831,1.323830956,24.12839272,-27.88783209,3.29,1.49,160,67.6,63,86.6,2389,6.3,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.18,,,,,,,,56,6,Slider,0,4,0,4,4,0,0,4,Infield shift,Standard,175,0,0
SL,8/26/2021,88,-3.26,5.47,"Scherzer, Max",673490,Ha-seong Kim,453286,Max Scherzer,,ball,,,,,14,Ha-Seong Kim pops out to shortstop Corey Seager.,R,R,R,SD,LAD,B,,,0,2,2021,0.1,0.39,0.97,0.42,,,,0,8,Bot,,,,,605131,,,10.02727763,-127.6771338,-6.974323764,-0.762040555,24.20036771,-26.6292702,3.37,1.49,,,,88,2310,6.3,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.22,,,,,,,,56,5,Slider,0,4,0,4,4,0,0,4,Infield shift,Standard,218,0,0.024
SL,8/26/2021,86.8,-3.4,5.39,"Scherzer, Max",673490,Ha-seong Kim,453286,Max Scherzer,,foul,,,,,8,Ha-Seong Kim pops out to shortstop Corey Seager.,R,R,R,SD,LAD,S,,,0,2,2021,0.07,0.4,0.27,1.56,,,,0,8,Bot,,,,,605131,,,8.621253905,-126.2712768,-3.842663262,-0.863145992,23.30533576,-27.33004317,3.29,1.49,126,75.2,71,86.9,2438,6.2,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.32,,,,,,,,56,4,Slider,0,4,0,4,4,0,0,4,Infield shift,Standard,183,0,0
CH,8/26/2021,83.7,-3.32,5.27,"Scherzer, Max",673490,Ha-seong Kim,453286,Max Scherzer,,foul,,,,,7,Ha-Seong Kim pops out to shortstop Corey Seager.,R,R,R,SD,LAD,S,,,0,2,2021,-0.9,0.37,-0.45,1.67,,,,0,8,Bot,,,,,605131,,,8.395637707,-121.6901162,-2.627866756,-10.51307897,23.13035682,-28.13068574,3.29,1.49,301,81.6,38,84,1361,6.5,632685,453286,605131,641856,607208,457759,608369,572041,641355,605141,54.04,,,,,,,,56,3,Changeup,0,4,0,4,4,0,0,4,Infield shift,Standard,245,0,0
