playerID,fullName,yearID,HR
aaronha01,Hank Aaron,1954,13
aaronha01,Hank Aaron,1955,27
aaronha01,Hank Aaron,1956,26
aaronha01,Hank Aaron,1957,44
aaronha01,Hank Aaron,1958,30
aaronha01,Hank Aaron,1959,39
aaronha01,Hank Aaron,1960,40
abadijo01,John Abadie,1875,0
abbated01,Ed Abbaticchio,1897,0
abbated01,Ed Abbaticchio,1898,0
abbated01,Ed Abbaticchio,1903,1
abbated01,Ed Abbaticchio,1904,3
abbated01,Ed Abbaticchio,1905,3
abbated01,Ed Abbaticchio,1907,2
abbated01,Ed Abbaticchio,1908,1
abbated01,Ed Abbaticchio,1909,1
abbated01,Ed Abbaticchio,1910,0
abbeybe01,Bert Abbey,1892,0
abbeybe01,Bert Abbey,1893,0
abbeybe01,Bert Abbey,1894,0
abbeybe01,Bert Abbey,1895,0
abbeybe01,Bert Abbey,1896,0
abbeych01,Charlie Abbey,1893,0
abbeych01,Charlie Abbey,1894,7
abbeych01,Charlie Abbey,1895,8
abbeych01,Charlie Abbey,1896,1
abbeych01,Charlie Abbey,1897,3
abbotda01,Dan Abbott,1890,0
abbotfr01,Fred Abbott,1903,1
abbotfr01,Fred Abbott,1904,0
abbotfr01,Fred Abbott,1905,0
abbotod01,Ody Abbott,1910,0
aberal01,Al Aber,1950,0
aberal01,Al Aber,1953,0
aberal01,Al Aber,1954,0
aberal01,Al Aber,1955,0
aberal01,Al Aber,1956,0
aberal01,Al Aber,1957,0
abercda01,Frank Abercrombie,1871,0
abernbi01,Bill Abernathie,1952,0
abernte01,Ted Abernathy,1942,0
abernte01,Ted Abernathy,1943,0
abernte01,Ted Abernathy,1944,0
abernte02,Ted Abernathy,1955,0
abernte02,Ted Abernathy,1956,0
abernte02,Ted Abernathy,1957,0
abernte02,Ted Abernathy,1960,0
abernwo01,Woody Abernathy,1946,0
abernwo01,Woody Abernathy,1947,0
aberscl01,Cliff Aberson,1947,4
aberscl01,Cliff Aberson,1948,1
aberscl01,Cliff Aberson,1949,0
ablesha01,Harry Ables,1905,0
ablesha01,Harry Ables,1909,0
ablesha01,Harry Ables,1911,0
abramca01,Cal Abrams,1949,0
abramca01,Cal Abrams,1950,0
abramca01,Cal Abrams,1951,3
abramca01,Cal Abrams,1952,2
abramca01,Cal Abrams,1953,15
abramca01,Cal Abrams,1954,6
abramca01,Cal Abrams,1955,6
abramca01,Cal Abrams,1956,0
abramge01,George Abrams,1923,0
abreujo01,Joe Abreu,1942,1
abstebi01,Bill Abstein,1906,0
abstebi01,Bill Abstein,1909,1
abstebi01,Bill Abstein,1910,0
ackerto01,Tom Acker,1956,0
ackerto01,Tom Acker,1957,0
ackerto01,Tom Acker,1958,0
ackerto01,Tom Acker,1959,0
acostjo01,Jose Acosta,1920,0
acostjo01,Jose Acosta,1921,0
acostjo01,Jose Acosta,1922,0
acostme01,Merito Acosta,1913,0
acostme01,Merito Acosta,1914,0
acostme01,Merito Acosta,1915,0
acostme01,Merito Acosta,1916,0
acostme01,Merito Acosta,1918,0
adairje01,Jerry Adair,1958,0
adairje01,Jerry Adair,1959,0
adairje01,Jerry Adair,1960,1
adairji01,Jimmy Adair,1931,0
adamsac01,Ace Adams,1941,0
adamsac01,Ace Adams,1942,0
adamsac01,Ace Adams,1943,0
adamsac01,Ace Adams,1944,0
adamsac01,Ace Adams,1945,0
adamsac01,Ace Adams,1946,0
adamsba01,Babe Adams,1906,0
adamsba01,Babe Adams,1907,0
adamsba01,Babe Adams,1909,0
adamsba01,Babe Adams,1910,0
adamsba01,Babe Adams,1911,0
adamsba01,Babe Adams,1912,0
adamsba01,Babe Adams,1913,0
adamsba01,Babe Adams,1914,1
adamsba01,Babe Adams,1915,0
adamsba01,Babe Adams,1916,0
adamsba01,Babe Adams,1918,0
adamsba01,Babe Adams,1919,0
adamsba01,Babe Adams,1920,1
adamsba01,Babe Adams,1921,0
adamsba01,Babe Adams,1922,1
adamsba01,Babe Adams,1923,0
adamsba01,Babe Adams,1924,0
adamsba01,Babe Adams,1925,0
adamsba01,Babe Adams,1926,0
adamsbe01,Bert Adams,1910,0
adamsbe01,Bert Adams,1911,0
adamsbe01,Bert Adams,1912,0
adamsbe01,Bert Adams,1915,0
adamsbe01,Bert Adams,1916,0
adamsbe01,Bert Adams,1917,1
adamsbe01,Bert Adams,1918,0
adamsbe01,Bert Adams,1919,1
adamsbo01,Bob Adams,1925,0
adamsbo02,Bob Adams,1931,0
adamsbo02,Bob Adams,1932,0
adamsbo03,Bobby Adams,1946,4
adamsbo03,Bobby Adams,1947,4
adamsbo03,Bobby Adams,1948,1
adamsbo03,Bobby Adams,1949,0
adamsbo03,Bobby Adams,1950,3
adamsbo03,Bobby Adams,1951,5
adamsbo03,Bobby Adams,1952,6
adamsbo03,Bobby Adams,1953,8
adamsbo03,Bobby Adams,1954,3
adamsbo03,Bobby Adams,1955,2
adamsbo03,Bobby Adams,1956,0
adamsbo03,Bobby Adams,1957,1
adamsbo03,Bobby Adams,1958,0
adamsbo03,Bobby Adams,1959,0
adamsbu01,Buster Adams,1939,0
adamsbu01,Buster Adams,1943,4
adamsbu01,Buster Adams,1944,17
adamsbu01,Buster Adams,1945,22
adamsbu01,Buster Adams,1946,5
adamsbu01,Buster Adams,1947,2
adamsda01,Dan Adams,1914,1
adamsda01,Dan Adams,1915,0
adamsdi01,Dick Adams,1947,2
adamsge01,George Adams,1879,0
adamshe01,Herb Adams,1948,0
adamshe01,Herb Adams,1949,0
adamshe01,Herb Adams,1950,0
adamsji01,Jim Adams,1890,0
adamsjo01,Joe Adams,1902,0
adamska01,Karl Adams,1914,0
adamska01,Karl Adams,1915,0
adamsre01,Red Adams,1946,0
adamsri01,Rick Adams,1905,0
adamssp01,Sparky Adams,1922,0
adamssp01,Sparky Adams,1923,4
adamssp01,Sparky Adams,1924,1
adamssp01,Sparky Adams,1925,2
adamssp01,Sparky Adams,1926,0
adamssp01,Sparky Adams,1927,0
adamssp01,Sparky Adams,1928,0
adamssp01,Sparky Adams,1929,0
adamssp01,Sparky Adams,1930,0
adamssp01,Sparky Adams,1931,1
adamssp01,Sparky Adams,1932,0
adamssp01,Sparky Adams,1933,1
adamssp01,Sparky Adams,1934,0
adamssp02,Spencer Adams,1923,0
adamssp02,Spencer Adams,1925,0
adamssp02,Spencer Adams,1926,0
adamssp02,Spencer Adams,1927,0
adamswi01,Willie Adams,1912,0
adamswi01,Willie Adams,1913,0
adamswi01,Willie Adams,1914,0
adamswi01,Willie Adams,1918,0
adamswi01,Willie Adams,1919,0
adcocjo01,Joe Adcock,1950,8
adcocjo01,Joe Adcock,1951,10
adcocjo01,Joe Adcock,1952,13
adcocjo01,Joe Adcock,1953,18
adcocjo01,Joe Adcock,1954,23
adcocjo01,Joe Adcock,1955,15
adcocjo01,Joe Adcock,1956,38
adcocjo01,Joe Adcock,1957,12
adcocjo01,Joe Adcock,1958,19
adcocjo01,Joe Adcock,1959,25
adcocjo01,Joe Adcock,1960,25
addisbo01,Bob Addis,1950,0
addisbo01,Bob Addis,1951,1
addisbo01,Bob Addis,1952,1
addisbo01,Bob Addis,1953,0
addybo01,Bob Addy,1871,0
addybo01,Bob Addy,1873,1
addybo01,Bob Addy,1874,0
addybo01,Bob Addy,1875,0
addybo01,Bob Addy,1876,0
addybo01,Bob Addy,1877,0
aderhmo01,Morrie Aderholt,1939,1
aderhmo01,Morrie Aderholt,1940,0
aderhmo01,Morrie Aderholt,1941,0
aderhmo01,Morrie Aderholt,1944,0
aderhmo01,Morrie Aderholt,1945,2
adkinde01,Dewey Adkins,1942,0
adkinde01,Dewey Adkins,1943,0
adkinde01,Dewey Adkins,1949,1
adkindi01,Dick Adkins,1942,0
adkindo01,Doc Adkins,1902,0
adkindo01,Doc Adkins,1903,0
adkingr01,Grady Adkins,1928,0
adkingr01,Grady Adkins,1929,0
adkinhe01,Harry Atkinson,1895,0
agganha01,Harry Agganis,1954,11
agganha01,Harry Agganis,1955,0
aglerjo01,Joe Agler,1912,0
aglerjo01,Joe Agler,1914,0
aglerjo01,Joe Agler,1915,0
agnewsa01,Sam Agnew,1913,2
agnewsa01,Sam Agnew,1914,0
agnewsa01,Sam Agnew,1915,0
agnewsa01,Sam Agnew,1916,0
agnewsa01,Sam Agnew,1917,0
agnewsa01,Sam Agnew,1918,0
agnewsa01,Sam Agnew,1919,0
aguirha01,Hank Aguirre,1955,0
aguirha01,Hank Aguirre,1956,0
aguirha01,Hank Aguirre,1957,0
aguirha01,Hank Aguirre,1958,0
aguirha01,Hank Aguirre,1959,0
aguirha01,Hank Aguirre,1960,0
ahearch01,Bill Ahearn,1880,0
ainsmed01,Eddie Ainsmith,1910,0
ainsmed01,Eddie Ainsmith,1911,0
ainsmed01,Eddie Ainsmith,1912,0
ainsmed01,Eddie Ainsmith,1913,2
ainsmed01,Eddie Ainsmith,1914,0
ainsmed01,Eddie Ainsmith,1915,0
ainsmed01,Eddie Ainsmith,1916,0
ainsmed01,Eddie Ainsmith,1917,0
ainsmed01,Eddie Ainsmith,1918,0
ainsmed01,Eddie Ainsmith,1919,3
ainsmed01,Eddie Ainsmith,1920,1
ainsmed01,Eddie Ainsmith,1921,0
ainsmed01,Eddie Ainsmith,1922,13
ainsmed01,Eddie Ainsmith,1923,3
ainsmed01,Eddie Ainsmith,1924,0
aitchra01,Raleigh Aitchison,1911,0
aitchra01,Raleigh Aitchison,1914,0
aitchra01,Raleigh Aitchison,1915,0
aitonge01,George Aiton,1912,0
akejo01,John Ake,1884,0
akersbi01,Bill Akers,1929,1
akersbi01,Bill Akers,1930,9
akersbi01,Bill Akers,1931,0
akersbi01,Bill Akers,1932,1
akersje01,Jerry Akers,1912,0
albanjo01,Joe Albanese,1958,0
albercy01,Cy Alberts,1910,0
albergu01,Gus Alberts,1884,0
albergu01,Gus Alberts,1888,1
albergu01,Gus Alberts,1891,0
albosed01,Ed Albosta,1941,0
albosed01,Ed Albosta,1946,0
albreed01,Ed Albrecht,1949,0
albreed01,Ed Albrecht,1950,0
albrija01,Jack Albright,1947,2
alcocsc01,Scotty Alcock,1914,0
alderda01,Dale Alderson,1943,0
alderda01,Dale Alderson,1944,0
aldrivi01,Vic Aldridge,1917,0
aldrivi01,Vic Aldridge,1918,0
aldrivi01,Vic Aldridge,1922,0
aldrivi01,Vic Aldridge,1923,0
aldrivi01,Vic Aldridge,1924,0
aldrivi01,Vic Aldridge,1925,1
aldrivi01,Vic Aldridge,1926,0
aldrivi01,Vic Aldridge,1927,0
aldrivi01,Vic Aldridge,1928,1
alenoch01,Chuck Aleno,1941,1
alenoch01,Chuck Aleno,1942,0
alenoch01,Chuck Aleno,1943,0
alenoch01,Chuck Aleno,1944,1
alexabo01,Bob Alexander,1955,0
alexabo01,Bob Alexander,1957,0
alexada01,Dale Alexander,1929,25
alexada01,Dale Alexander,1930,20
alexada01,Dale Alexander,1931,3
alexada01,Dale Alexander,1932,8
alexada01,Dale Alexander,1933,5
alexahu01,Hugh Alexander,1937,0
alexani01,Nin Alexander,1884,0
alexape01,Pete Alexander,1911,0
alexape01,Pete Alexander,1912,2
alexape01,Pete Alexander,1913,0
alexape01,Pete Alexander,1914,0
alexape01,Pete Alexander,1915,1
alexape01,Pete Alexander,1916,0
alexape01,Pete Alexander,1917,1
alexape01,Pete Alexander,1918,0
alexape01,Pete Alexander,1919,0
alexape01,Pete Alexander,1920,1
alexape01,Pete Alexander,1921,1
alexape01,Pete Alexander,1922,0
alexape01,Pete Alexander,1923,1
alexape01,Pete Alexander,1924,1
alexape01,Pete Alexander,1925,2
alexape01,Pete Alexander,1926,0
alexape01,Pete Alexander,1927,0
alexape01,Pete Alexander,1928,1
alexape01,Pete Alexander,1929,0
alexape01,Pete Alexander,1930,0
alexawa01,Walt Alexander,1912,0
alexawa01,Walt Alexander,1913,0
alexawa01,Walt Alexander,1915,1
alexawa01,Walt Alexander,1916,0
alexawa01,Walt Alexander,1917,0
allenbo01,Bob Allen,1890,2
allenbo01,Bob Allen,1891,1
allenbo01,Bob Allen,1892,2
allenbo01,Bob Allen,1893,8
allenbo01,Bob Allen,1894,0
allenbo01,Bob Allen,1897,1
allenbo01,Bob Allen,1900,0
allenbo02,Bob Allen,1919,0
allenbo03,Bob Allen,1937,0
allenet01,Ethan Allen,1926,0
allenet01,Ethan Allen,1927,2
allenet01,Ethan Allen,1928,1
allenet01,Ethan Allen,1929,6
allenet01,Ethan Allen,1930,10
allenet01,Ethan Allen,1931,5
allenet01,Ethan Allen,1932,1
allenet01,Ethan Allen,1933,0
allenet01,Ethan Allen,1934,10
allenet01,Ethan Allen,1935,8
allenet01,Ethan Allen,1936,4
allenet01,Ethan Allen,1937,0
allenet01,Ethan Allen,1938,0
allenfr01,Frank Allen,1912,1
allenfr01,Frank Allen,1913,1
allenfr01,Frank Allen,1914,0
allenfr01,Frank Allen,1915,0
allenfr01,Frank Allen,1916,0
allenfr01,Frank Allen,1917,0
allenha01,Ham Allen,1872,0
allenhe01,Hezekiah Allen,1884,0
allenho01,Horace Allen,1919,0
allenja01,Jack Allen,1879,0
allenjo01,John Allen,1914,0
allenjo02,Johnny Allen,1932,1
allenjo02,Johnny Allen,1933,0
allenjo02,Johnny Allen,1934,0
allenjo02,Johnny Allen,1935,1
allenjo02,Johnny Allen,1936,0
allenjo02,Johnny Allen,1937,0
allenjo02,Johnny Allen,1938,1
allenjo02,Johnny Allen,1939,0
allenjo02,Johnny Allen,1940,0
allenjo02,Johnny Allen,1941,1
allenjo02,Johnny Allen,1942,0
allenjo02,Johnny Allen,1943,0
allenjo02,Johnny Allen,1944,0
allenmy01,Myron Allen,1883,0
allenmy01,Myron Allen,1886,0
allenmy01,Myron Allen,1887,4
allenmy01,Myron Allen,1888,0
allenni01,Nick Allen,1914,0
allenni01,Nick Allen,1915,0
allenni01,Nick Allen,1916,0
allenni01,Nick Allen,1918,0
allenni01,Nick Allen,1919,0
allenni01,Nick Allen,1920,0
allenpe01,Pete Allen,1893,0
allensl01,Sled Allen,1910,0
alliega01,Gair Allie,1954,3
allisan01,Andy Allison,1872,0
allisar01,Art Allison,1871,0
allisar01,Art Allison,1872,0
allisar01,Art Allison,1873,0
allisar01,Art Allison,1875,1
allisar01,Art Allison,1876,0
allisbi01,Bill Allison,1872,0
allisbo01,Bob Allison,1958,0
allisbo01,Bob Allison,1959,30
allisbo01,Bob Allison,1960,15
allisdo01,Doug Allison,1871,2
allisdo01,Doug Allison,1872,0
allisdo01,Doug Allison,1873,0
allisdo01,Doug Allison,1874,0
allisdo01,Doug Allison,1875,0
allisdo01,Doug Allison,1876,0
allisdo01,Doug Allison,1877,0
allisdo01,Doug Allison,1878,0
allisdo01,Doug Allison,1879,0
allisdo01,Doug Allison,1883,0
allisma01,Mack Allison,1911,0
allisma01,Mack Allison,1912,0
allisma01,Mack Allison,1913,0
allismi01,Milo Allison,1913,0
allismi01,Milo Allison,1914,0
allismi01,Milo Allison,1916,0
allismi01,Milo Allison,1917,0
almadme01,Mel Almada,1933,1
almadme01,Mel Almada,1934,0
almadme01,Mel Almada,1935,3
almadme01,Mel Almada,1936,1
almadme01,Mel Almada,1937,5
almadme01,Mel Almada,1938,4
almadme01,Mel Almada,1939,1
almeira01,Rafael Almeida,1911,0
almeira01,Rafael Almeida,1912,0
almeira01,Rafael Almeida,1913,3
alomalu01,Luis Aloma,1950,0
alomalu01,Luis Aloma,1951,0
alomalu01,Luis Aloma,1952,0
alomalu01,Luis Aloma,1953,0
aloufe01,Felipe Alou,1958,4
aloufe01,Felipe Alou,1959,10
aloufe01,Felipe Alou,1960,8
alouma01,Matty Alou,1960,0
alperwh01,Whitey Alpermann,1906,3
alperwh01,Whitey Alpermann,1907,2
alperwh01,Whitey Alpermann,1908,1
alperwh01,Whitey Alpermann,1909,1
alstoto01,Tom Alston,1954,4
alstoto01,Tom Alston,1955,0
alstoto01,Tom Alston,1956,0
alstoto01,Tom Alston,1957,0
alstowa01,Walter Alston,1936,0
altener01,Ernie Alten,1920,0
altenje01,Jesse Altenburg,1916,0
altenje01,Jesse Altenburg,1917,0
altizda01,Dave Altizer,1906,1
altizda01,Dave Altizer,1907,2
altizda01,Dave Altizer,1908,0
altizda01,Dave Altizer,1909,1
altizda01,Dave Altizer,1910,0
altizda01,Dave Altizer,1911,0
altmage01,George Altman,1959,12
altmage01,George Altman,1960,13
altobjo01,Joe Altobelli,1955,2
altobjo01,Joe Altobelli,1957,0
altroni01,Nick Altrock,1898,0
altroni01,Nick Altrock,1902,0
altroni01,Nick Altrock,1903,0
altroni01,Nick Altrock,1904,1
altroni01,Nick Altrock,1905,0
altroni01,Nick Altrock,1906,0
altroni01,Nick Altrock,1907,0
altroni01,Nick Altrock,1908,0
altroni01,Nick Altrock,1909,0
altroni01,Nick Altrock,1912,0
altroni01,Nick Altrock,1913,0
altroni01,Nick Altrock,1914,0
altroni01,Nick Altrock,1915,0
altroni01,Nick Altrock,1918,1
altroni01,Nick Altrock,1919,0
altroni01,Nick Altrock,1924,0
altroni01,Nick Altrock,1929,0
altroni01,Nick Altrock,1931,0
altroni01,Nick Altrock,1933,0
alusige01,George Alusik,1958,0
alvaros01,Ossie Alvarez,1958,0
alvaros01,Ossie Alvarez,1959,0
alvarro01,Rogelio Alvarez,1960,0
alvorbi01,Billy Alvord,1885,0
alvorbi01,Billy Alvord,1889,0
alvorbi01,Billy Alvord,1890,2
alvorbi01,Billy Alvord,1891,1
alvorbi01,Billy Alvord,1893,0
amalfjo01,Joey Amalfitano,1954,0
amalfjo01,Joey Amalfitano,1955,0
amalfjo01,Joey Amalfitano,1960,1
amaroru01,Ruben Amaro,1958,0
amaroru01,Ruben Amaro,1960,0
amblewa01,Wayne Ambler,1937,0
amblewa01,Wayne Ambler,1938,0
amblewa01,Wayne Ambler,1939,0
amesre01,Red Ames,1903,0
amesre01,Red Ames,1904,0
amesre01,Red Ames,1905,0
amesre01,Red Ames,1906,0
amesre01,Red Ames,1907,1
amesre01,Red Ames,1908,0
amesre01,Red Ames,1909,0
amesre01,Red Ames,1910,1
amesre01,Red Ames,1911,0
amesre01,Red Ames,1912,0
amesre01,Red Ames,1913,0
amesre01,Red Ames,1914,1
amesre01,Red Ames,1915,0
amesre01,Red Ames,1916,0
amesre01,Red Ames,1917,0
amesre01,Red Ames,1918,0
amesre01,Red Ames,1919,0
amoledo01,Doc Amole,1897,0
amoledo01,Doc Amole,1898,0
amorosa01,Sandy Amoros,1952,0
amorosa01,Sandy Amoros,1954,9
amorosa01,Sandy Amoros,1955,10
amorosa01,Sandy Amoros,1956,16
amorosa01,Sandy Amoros,1957,7
amorosa01,Sandy Amoros,1959,0
amorosa01,Sandy Amoros,1960,1
amorvi01,Vicente Amor,1955,0
amorvi01,Vicente Amor,1957,0
anckewa01,Walter Ancker,1915,0
anderal01,Alf Anderson,1941,1
anderal01,Alf Anderson,1942,0
anderal01,Alf Anderson,1946,0
anderan01,Andy Anderson,1948,1
anderan01,Andy Anderson,1949,1
anderbi01,Bill Anderson,1925,0
anderbo01,Bob Anderson,1957,0
anderbo01,Bob Anderson,1958,0
anderbo01,Bob Anderson,1959,0
anderbo01,Bob Anderson,1960,0
anderda01,Dave Anderson,1889,0
anderda01,Dave Anderson,1890,0
anderfe01,Ferrell Anderson,1946,2
anderfe01,Ferrell Anderson,1953,0
anderfr01,Fred Anderson,1909,0
anderfr01,Fred Anderson,1913,0
anderfr01,Fred Anderson,1914,0
anderfr01,Fred Anderson,1915,0
anderfr01,Fred Anderson,1916,0
anderfr01,Fred Anderson,1917,0
anderfr01,Fred Anderson,1918,0
anderge01,George Anderson,1914,3
anderge01,George Anderson,1915,2
anderge01,George Anderson,1918,0
andergo01,Goat Anderson,1907,1
anderha01,Hal Anderson,1932,0
anderha02,Harry Anderson,1957,17
anderha02,Harry Anderson,1958,23
anderha02,Harry Anderson,1959,14
anderha02,Harry Anderson,1960,6
anderjo01,John Anderson,1894,1
anderjo01,John Anderson,1895,10
anderjo01,John Anderson,1896,1
anderjo01,John Anderson,1897,4
anderjo01,John Anderson,1898,9
anderjo01,John Anderson,1899,4
anderjo01,John Anderson,1901,8
anderjo01,John Anderson,1902,4
anderjo01,John Anderson,1903,2
anderjo01,John Anderson,1904,3
anderjo01,John Anderson,1905,1
anderjo01,John Anderson,1906,3
anderjo01,John Anderson,1907,0
anderjo01,John Anderson,1908,0
anderjo02,John Anderson,1958,0
anderjo02,John Anderson,1960,0
anderre01,Red Anderson,1937,0
anderre01,Red Anderson,1940,0
anderre01,Red Anderson,1941,0
andersp01,Sparky Anderson,1959,0
anderva01,Varney Anderson,1889,0
anderva01,Varney Anderson,1894,0
anderva01,Varney Anderson,1895,0
anderva01,Varney Anderson,1896,0
anderwa01,Walter Anderson,1917,0
anderwa01,Walter Anderson,1919,0
anderwi01,Wingo Anderson,1910,0
andreed01,Ed Andrews,1884,0
andreed01,Ed Andrews,1885,0
andreed01,Ed Andrews,1886,2
andreed01,Ed Andrews,1887,4
andreed01,Ed Andrews,1888,3
andreed01,Ed Andrews,1889,0
andreed01,Ed Andrews,1890,3
andreed01,Ed Andrews,1891,0
andreel01,Elbert Andrews,1925,0
andreer01,Ernie Andres,1946,0
andrehu01,Hub Andrews,1947,0
andrehu01,Hub Andrews,1948,0
andreiv01,Ivy Andrews,1931,0
andreiv01,Ivy Andrews,1932,0
andreiv01,Ivy Andrews,1933,0
andreiv01,Ivy Andrews,1934,0
andreiv01,Ivy Andrews,1935,0
andreiv01,Ivy Andrews,1936,0
andreiv01,Ivy Andrews,1937,0
andreiv01,Ivy Andrews,1938,0
andreji01,Jim Andrews,1890,3
andrejo01,John Andre,1955,0
andrena01,Nate Andrews,1937,0
andrena01,Nate Andrews,1939,0
andrena01,Nate Andrews,1940,0
andrena01,Nate Andrews,1941,0
andrena01,Nate Andrews,1943,0
andrena01,Nate Andrews,1944,0
andrena01,Nate Andrews,1945,0
andrena01,Nate Andrews,1946,0
andrest01,Stan Andrews,1939,0
andrest01,Stan Andrews,1940,0
andrest01,Stan Andrews,1944,0
andrest01,Stan Andrews,1945,1
andrewa01,Wally Andrews,1884,0
andrewa01,Wally Andrews,1888,0
andrubi01,Bill Andrus,1931,0
andrubi01,Bill Andrus,1937,0
andrufr01,Fred Andrus,1876,0
andrufr01,Fred Andrus,1884,0
andruwi01,Wyman Andrus,1885,0
angleto01,Tom Angley,1929,0
ankenpa01,Pat Ankenman,1936,0
ankenpa01,Pat Ankenman,1943,0
ankenpa01,Pat Ankenman,1944,0
annisbi01,Bill Annis,1884,0
ansonca01,Cap Anson,1871,0
ansonca01,Cap Anson,1872,0
ansonca01,Cap Anson,1873,0
ansonca01,Cap Anson,1874,0
ansonca01,Cap Anson,1875,0
ansonca01,Cap Anson,1876,2
ansonca01,Cap Anson,1877,0
ansonca01,Cap Anson,1878,0
ansonca01,Cap Anson,1879,0
ansonca01,Cap Anson,1880,1
ansonca01,Cap Anson,1881,1
ansonca01,Cap Anson,1882,1
ansonca01,Cap Anson,1883,0
ansonca01,Cap Anson,1884,21
ansonca01,Cap Anson,1885,7
ansonca01,Cap Anson,1886,10
ansonca01,Cap Anson,1887,7
ansonca01,Cap Anson,1888,12
ansonca01,Cap Anson,1889,7
ansonca01,Cap Anson,1890,7
ansonca01,Cap Anson,1891,8
ansonca01,Cap Anson,1892,1
ansonca01,Cap Anson,1893,0
ansonca01,Cap Anson,1894,5
ansonca01,Cap Anson,1895,2
ansonca01,Cap Anson,1896,2
ansonca01,Cap Anson,1897,3
antoljo01,Joe Antolick,1944,0
antonbi01,Bill Antonello,1953,1
antonjo01,John Antonelli,1944,0
antonjo01,John Antonelli,1945,1
antonjo02,Johnny Antonelli,1948,0
antonjo02,Johnny Antonelli,1949,0
antonjo02,Johnny Antonelli,1950,0
antonjo02,Johnny Antonelli,1953,0
antonjo02,Johnny Antonelli,1954,2
antonjo02,Johnny Antonelli,1955,4
antonjo02,Johnny Antonelli,1956,3
antonjo02,Johnny Antonelli,1957,3
antonjo02,Johnny Antonelli,1958,1
antonjo02,Johnny Antonelli,1959,2
antonjo02,Johnny Antonelli,1960,0
aparilu01,Luis Aparicio,1956,3
aparilu01,Luis Aparicio,1957,3
aparilu01,Luis Aparicio,1958,2
aparilu01,Luis Aparicio,1959,6
aparilu01,Luis Aparicio,1960,2
appleed01,Ed Appleton,1915,0
appleed01,Ed Appleton,1916,0
applefr01,Fred Applegate,1904,0
applepe01,Pete Appleton,1927,0
applepe01,Pete Appleton,1928,0
applepe01,Pete Appleton,1930,0
applepe01,Pete Appleton,1931,0
applepe01,Pete Appleton,1932,0
applepe01,Pete Appleton,1933,0
applepe01,Pete Appleton,1936,0
applepe01,Pete Appleton,1937,0
applepe01,Pete Appleton,1938,0
applepe01,Pete Appleton,1939,0
applepe01,Pete Appleton,1940,0
applepe01,Pete Appleton,1941,0
applepe01,Pete Appleton,1942,0
applepe01,Pete Appleton,1945,0
applilu01,Luke Appling,1930,0
applilu01,Luke Appling,1931,1
applilu01,Luke Appling,1932,3
applilu01,Luke Appling,1933,6
applilu01,Luke Appling,1934,2
applilu01,Luke Appling,1935,1
applilu01,Luke Appling,1936,6
applilu01,Luke Appling,1937,4
applilu01,Luke Appling,1938,0
applilu01,Luke Appling,1939,0
applilu01,Luke Appling,1940,0
applilu01,Luke Appling,1941,1
applilu01,Luke Appling,1942,3
applilu01,Luke Appling,1943,3
applilu01,Luke Appling,1945,1
applilu01,Luke Appling,1946,1
applilu01,Luke Appling,1947,8
applilu01,Luke Appling,1948,0
applilu01,Luke Appling,1949,5
applilu01,Luke Appling,1950,0
aragoan01,Angel Aragon,1914,0
aragoan01,Angel Aragon,1916,0
aragoan01,Angel Aragon,1917,0
aragoja01,Jack Aragon,1941,0
archdma01,Maurice Archdeacon,1923,0
archdma01,Maurice Archdeacon,1924,0
archdma01,Maurice Archdeacon,1925,0
archefr01,Fred Archer,1936,0
archefr01,Fred Archer,1937,0
archeji01,Jimmy Archer,1904,0
archeji01,Jimmy Archer,1907,0
archeji01,Jimmy Archer,1909,1
archeji01,Jimmy Archer,1910,2
archeji01,Jimmy Archer,1911,4
archeji01,Jimmy Archer,1912,5
archeji01,Jimmy Archer,1913,2
archeji01,Jimmy Archer,1914,0
archeji01,Jimmy Archer,1915,1
archeji01,Jimmy Archer,1916,1
archeji01,Jimmy Archer,1917,0
archeji01,Jimmy Archer,1918,0
archige01,George Archie,1938,0
archige01,George Archie,1941,3
archige01,George Archie,1946,0
ardizru01,Rugger Ardizoia,1947,0
ardnejo01,Joe Ardner,1884,0
ardnejo01,Joe Ardner,1890,0
arellfr01,Frank Arellanes,1908,0
arellfr01,Frank Arellanes,1909,0
arellfr01,Frank Arellanes,1910,1
arftha01,Hank Arft,1948,5
arftha01,Hank Arft,1949,0
arftha01,Hank Arft,1950,1
arftha01,Hank Arft,1951,7
arftha01,Hank Arft,1952,0
ariasru01,Rudy Arias,1959,0
arletbu01,Buzz Arlett,1931,18
armbrch01,Charlie Armbruster,1905,0
armbrch01,Charlie Armbruster,1906,0
armbrch01,Charlie Armbruster,1907,0
armbrha01,Harry Armbruster,1906,2
armbror01,Orville Armbrust,1934,0
armstbo01,Robert Armstrong,1871,0
armstge01,George Armstrong,1946,0
armstho01,Howard Armstrong,1911,0
arndtha01,Harry Arndt,1902,2
arndtha01,Harry Arndt,1905,2
arndtha01,Harry Arndt,1906,2
arndtha01,Harry Arndt,1907,0
arnolbi01,Billy Arnold,1872,0
arnovmo01,Morrie Arnovich,1936,1
arnovmo01,Morrie Arnovich,1937,10
arnovmo01,Morrie Arnovich,1938,4
arnovmo01,Morrie Arnovich,1939,5
arnovmo01,Morrie Arnovich,1940,0
arnovmo01,Morrie Arnovich,1941,2
arnovmo01,Morrie Arnovich,1946,0
