pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FS,9/19/2021,88.2,-1.47,6.16,"Ohtani, Shohei",656305,Matt Chapman,660271,Shohei Ohtani,strikeout,swinging_strike,,,,,13,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,S,2,,2,2,2021,-0.52,0.44,-0.01,1.4,643393,621566,592192,2,8,Top,,,,,545358,,,4.68217895,-128.2053263,-6.400485821,-6.736195353,27.59838668,-26.13851526,3.37,1.53,,,,88.7,1096,6.8,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,53.74,,,0,1,0,0,,59,6,Split-Finger,0,2,2,0,2,0,2,0,Standard,Standard,213,0.036,-0.635
SL,9/19/2021,86.7,-2.24,5.72,"Ohtani, Shohei",656305,Matt Chapman,660271,Shohei Ohtani,,ball,,,,,12,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,B,,,1,2,2021,1.34,0.54,0.36,3.66,643393,621566,592192,2,8,Top,,,,,545358,,,3.503309701,-126.3352043,0.163595193,13.68528523,25.41114759,-26.6815095,3.37,1.53,,,,87.1,2480,6.5,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,54.05,,,,,,,,59,5,Slider,0,2,2,0,2,0,2,0,Standard,Standard,72,0,0.101
FF,9/19/2021,99,-1.83,6.01,"Ohtani, Shohei",656305,Matt Chapman,660271,Shohei Ohtani,,foul,,,,,3,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,S,,,1,2,2021,-0.09,1.03,0.4,3.26,643393,621566,592192,2,8,Top,,,,,545358,,,6.295508931,-144.1650217,-4.522831497,-2.586929978,31.52055176,-16.99173597,3.37,1.53,205,81.3,19,0,,,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,54.13,,,,,,,,59,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,,0,0
FS,9/19/2021,90.6,-1.97,5.86,"Ohtani, Shohei",656305,Matt Chapman,660271,Shohei Ohtani,,foul,,,,,8,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,S,,,1,1,2021,-0.85,0.48,-0.12,1.66,643393,621566,592192,2,8,Top,,,,,545358,,,6.488188473,-131.7051586,-5.627109291,-11.28460142,27.87976542,-25.56860074,3.37,1.53,,,,91.2,1496,6.7,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,53.79,,,,,,,,59,3,Split-Finger,0,2,2,0,2,0,2,0,Standard,Standard,184,0,-0.211
SL,9/19/2021,84.1,-2.11,5.79,"Ohtani, Shohei",656305,Matt Chapman,660271,Shohei Ohtani,,swinging_strike,,,,,3,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,S,,,1,0,2021,1.28,0.58,0.61,3.32,643393,621566,592192,2,8,Top,,,,,545358,,,3.778754791,-122.4634255,-0.446949068,12.01942852,25.58847756,-26.51372942,3.37,1.53,,,,84.2,2286,6.5,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,54.05,,,,,,,,59,2,Slider,0,2,2,0,2,0,2,0,Standard,Standard,61,0,-0.147
FS,9/19/2021,92,-1.61,5.96,"Ohtani, Shohei",656305,Matt Chapman,660271,Shohei Ohtani,,ball,,,,,14,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,B,,,0,0,2021,-0.77,0.14,1.66,1.03,643393,621566,592192,2,8,Top,,,,,545358,,,9.999533368,-133.4272178,-6.90743865,-11.47310915,31.57028183,-29.08721256,3.37,1.53,,,,92.1,1237,6.8,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,53.74,,,,,,,,59,1,Split-Finger,0,2,2,0,2,0,2,0,Standard,Standard,224,0,0.089
SL,9/19/2021,83.9,-2.01,5.9,"Ohtani, Shohei",476704,Jed Lowrie,660271,Shohei Ohtani,field_out,hit_into_play,,,,,5,Jed Lowrie pops out to shortstop Luis Rengifo on the infield fly rule.,R,L,R,LAA,OAK,X,6,popup,0,0,2021,1.04,0.27,0.17,2.3,643393,621566,592192,1,8,Top,99.81,149.53,,,545358,,,2.98943644,-122.2243419,-2.514536437,9.956125062,22.24565378,-29.22351404,3.37,1.53,145,60.5,57,84.5,2226,6.5,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,54.03,0.027,0.024,0,1,0,0,3,58,1,Slider,0,2,2,0,2,0,2,0,Standard,Standard,67,0.037,-0.536
FS,9/19/2021,87.9,-1.54,6.13,"Ohtani, Shohei",592192,Mark Canha,660271,Shohei Ohtani,hit_by_pitch,hit_by_pitch,,,,,11,Mark Canha hit by pitch.    Tony Kemp to 3rd.    Matt Olson to 2nd.,R,R,R,LAA,OAK,B,,,0,0,2021,-0.33,0.36,-1.16,3.95,,643393,621566,1,8,Top,,,,,545358,,,1.618586219,-128.1294175,0.064062466,-3.984642232,25.62419591,-28.46989215,3.47,1.59,,,,88.6,1311,6.5,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,53.97,,,0.7,1,0,0,,57,1,Split-Finger,0,2,2,0,2,0,2,0,Standard,Standard,215,-0.029,0.746
FS,9/19/2021,89.6,-1.69,6.04,"Ohtani, Shohei",621566,Matt Olson,660271,Shohei Ohtani,,blocked_ball,,,,,13,Shohei Ohtani intentionally walks Matt Olson.,R,L,R,LAA,OAK,B,,,2,0,2021,-0.84,-0.06,-0.12,0.13,,643393,,1,8,Top,,,,,545358,,,5.682395498,-130.067046,-8.42962741,-10.78182477,30.20679679,-31.08369274,3.58,1.68,,,,89.6,1253,6.7,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,53.8,,,,,,,,56,3,Split-Finger,0,2,2,0,2,0,2,0,Infield shift,Standard,225,0,0.081
FF,9/19/2021,95.4,-1.88,6.09,"Ohtani, Shohei",621566,Matt Olson,660271,Shohei Ohtani,,ball,,,,,11,Shohei Ohtani intentionally walks Matt Olson.,R,L,R,LAA,OAK,B,,,1,0,2021,-0.15,1.13,-1.82,3.99,,643393,,1,8,Top,,,,,545358,,,0.527326224,-139.0031383,-2.461966802,-2.127334993,31.5789361,-17.15687143,3.58,1.68,,,,95.9,2013,6.5,632420,660271,545358,665120,664058,608686,650859,594838,669016,670351,53.99,,,,,,,,56,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shift,Standard,210,0,0.044
