pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,8/28/2021,93.6,-2.32,5.85,"Alcantara, Sandy",663697,Jonathan India,645261,Sandy Alcantara,strikeout,swinging_strike,,,,,7,Jonathan India strikes out swinging.,R,R,R,MIA,CIN,S,2,,1,2,2021,-1.31,0.35,-0.29,1.51,,,,2,7,Top,,,,,656577,,,8.103369976,-136.029266,-6.191230734,-18.07235785,30.31478776,-26.57867228,3.37,1.53,,,,93,1981,6.1,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.44,,,0,1,0,0,,61,5,Changeup,6,1,1,6,1,6,1,6,Standard,Standard,239,0.003,-0.072
CH,8/28/2021,93.2,-2.3,5.81,"Alcantara, Sandy",663697,Jonathan India,645261,Sandy Alcantara,,ball,,,,,13,Jonathan India strikes out swinging.,R,R,R,MIA,CIN,B,,,0,2,2021,-1.36,0.34,-0.6,1.25,,,,2,7,Top,,,,,656577,,,7.306755435,-135.425636,-6.630196858,-18.34322046,30.82628444,-26.68180964,3.18,1.37,,,,92.6,2051,6.1,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.42,,,,,,,,61,4,Changeup,6,1,1,6,1,6,1,6,Standard,Standard,241,0,0.011
SL,8/28/2021,91.2,-2.3,5.83,"Alcantara, Sandy",663697,Jonathan India,645261,Sandy Alcantara,,foul,,,,,4,Jonathan India strikes out swinging.,R,R,R,MIA,CIN,S,,,0,2,2021,0,0.15,-0.59,2.24,,,,2,7,Top,,,,,656577,,,4.280510166,-132.7686385,-3.459127767,-0.880589113,27.2224701,-29.87514815,3.37,1.53,52,97.3,1,90.7,2315,5.9,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.6,,,,,,,,61,3,Slider,6,1,1,6,1,6,1,6,Standard,Standard,98,0,0
SL,8/28/2021,92.4,-2.2,5.76,"Alcantara, Sandy",663697,Jonathan India,645261,Sandy Alcantara,,called_strike,,,,,9,Jonathan India strikes out swinging.,R,R,R,MIA,CIN,S,,,0,1,2021,-0.43,0.08,0.41,1.62,,,,2,7,Top,,,,,656577,,,7.518515296,-134.2483364,-4.826630152,-6.897154748,30.55118596,-30.29085492,3.45,1.56,,,,91.5,2398,6,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.53,,,,,,,,61,2,Slider,6,1,1,6,1,6,1,6,Standard,Standard,229,0,-0.025
SI,8/28/2021,98.4,-2.27,5.85,"Alcantara, Sandy",663697,Jonathan India,645261,Sandy Alcantara,,foul,,,,,1,Jonathan India strikes out swinging.,R,R,R,MIA,CIN,S,,,0,0,2021,-1.49,0.63,-0.63,3.13,,,,2,7,Top,,,,,656577,,,7.837833537,-143.0234773,-3.351392228,-22.24501176,34.5978281,-22.93152423,3.37,1.53,36,64.6,0,97.6,2356,6,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.49,,,,,,,,61,1,Sinker,6,1,1,6,1,6,1,6,Standard,Standard,230,0,-0.019
SL,8/28/2021,90.7,-2.11,5.83,"Alcantara, Sandy",673451,Shogo Akiyama,645261,Sandy Alcantara,strikeout,swinging_strike,,,,,14,Shogo Akiyama strikes out swinging.,R,L,R,MIA,CIN,S,2,,1,2,2021,-0.09,0.1,0.24,1.28,,,,1,7,Top,,,,,656577,,,6.041110357,-131.9998377,-5.696175737,-2.191037085,25.60513274,-30.01971163,3.37,1.53,,,,90.6,2348,6,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.46,,,0,1,0,0,,60,4,Slider,6,1,1,6,1,6,1,6,Standard,Strategic,230,0.004,-0.111
SL,8/28/2021,91.2,-2.13,5.82,"Alcantara, Sandy",673451,Shogo Akiyama,645261,Sandy Alcantara,,ball,,,,,9,Shogo Akiyama strikes out swinging.,R,L,R,MIA,CIN,B,,,0,2,2021,-0.04,0.09,0.37,1.33,,,,1,7,Top,,,,,656577,,,6.304482506,-132.4135643,-5.427428826,-2.08925167,33.68447448,-29.97048194,3.23,1.41,,,,89.6,2318,5.9,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.62,,,,,,,,60,3,Slider,6,1,1,6,1,6,1,6,Standard,Strategic,238,0,0.012
SL,8/28/2021,90.1,-2.24,5.81,"Alcantara, Sandy",673451,Shogo Akiyama,645261,Sandy Alcantara,,called_strike,,,,,11,Shogo Akiyama strikes out swinging.,R,L,R,MIA,CIN,S,,,0,1,2021,0.2,0.32,-0.95,2.85,,,,1,7,Top,,,,,656577,,,2.737139751,-131.261834,-2.098950312,1.77430025,27.51229914,-28.18641527,3.23,1.41,,,,89.2,2320,5.6,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.85,,,,,,,,60,2,Slider,6,1,1,6,1,6,1,6,Standard,Strategic,186,0,-0.035
SL,8/28/2021,90.4,-2.28,5.79,"Alcantara, Sandy",673451,Shogo Akiyama,645261,Sandy Alcantara,,swinging_strike,,,,,14,Shogo Akiyama strikes out swinging.,R,L,R,MIA,CIN,S,,,0,0,2021,-0.08,0.44,0.45,1.31,,,,1,7,Top,,,,,656577,,,6.910417774,-131.4158783,-6.081140143,-2.452731488,30.0105845,-25.92733034,3.37,1.53,,,,89.4,2208,5.9,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.58,,,,,,,,60,1,Slider,6,1,1,6,1,6,1,6,Standard,Strategic,217,0,-0.027
SL,8/28/2021,89.8,-2.13,5.92,"Alcantara, Sandy",621011,Max Schrock,645261,Sandy Alcantara,field_out,hit_into_play,,,,,12,Max Schrock flies out to center fielder Bryan De La Cruz.,R,L,R,MIA,CIN,X,8,fly_ball,2,2,2021,0.04,0.24,0.06,3.53,,,,0,7,Top,113.43,76.01,,,656577,,,5.28280067,-130.5760471,-0.368534836,-0.729105538,30.29192546,-29.55604703,3.29,1.49,308,84.7,34,88.7,2324,5.9,632757,645261,656577,542583,665862,605119,500743,595751,650559,660821,54.61,0.01,0.009,0,1,0,0,3,59,5,Slider,6,1,1,6,1,6,1,6,Standard,Strategic,123,0.009,-0.214
